node,pseudolabel?,label,label_conf
CG12721,Y,GO:0048522@4,0.0707070707070707
CG8470,Y,GO:0048523@4,0.041379310344827586
CG10344,Y,GO:0048523@4,0.05555555555555555
CG12012,Y,GO:0032990@4,0.04411764705882353
CG9302,Y,GO:0048523@4,0.1016949152542373
CG8728,Y,GO:0050890@4,0.06557377049180328
CG32100,Y,GO:0048523@4,0.045454545454545456
CG17658,Y,GO:0048522@4,0.07894736842105263
CG5106,Y,GO:0051240@4,0.04081632653061224
CG1836,Y,GO:0006508@4,0.16326530612244897
CG5473,Y,GO:0060255@4,0.05555555555555555
CG7134,Y,GO:0060255@4,0.04938271604938271
CG30281,Y,GO:0007292@4,0.05263157894736842
CG5567,Y,GO:0007292@4,0.05263157894736842
CG4872,Y,GO:0006811@4,0.06451612903225806
CG16790,Y,GO:0031323@4,0.06451612903225806
CG11901,Y,GO:0048522@4,0.043859649122807015
CG9212,Y,GO:0048522@4,0.10344827586206896
CG8937,Y,GO:0048523@4,0.037267080745341616
CG12200,Y,GO:0015031@4,0.029850746268656716
CG10274,Y,GO:0048522@4,0.08571428571428572
CG9699,Y,GO:0048522@4,0.03546099290780142
CG6362,Y,GO:0031323@4,0.04411764705882353
CR30452,Y,GO:0048522@4,0.045454545454545456
CG1919,Y,GO:0006811@4,0.08695652173913043
CG32783,Y,GO:0031323@4,0.042328042328042326
CG8366,Y,GO:0010646@4,0.031007751937984496
CG31121,Y,GO:0031323@4,0.05
CG7955,Y,GO:0016192@4,0.05454545454545454
CG9425,Y,GO:0031323@4,0.049586776859504134
CG9506,Y,GO:0051128@4,0.029411764705882353
CG13510,Y,GO:0016818@4,0.0410958904109589
CG17162,Y,GO:2000026@4,0.05063291139240506
CG7920,Y,GO:0007010@4,0.0967741935483871
CG42599,Y,GO:0031323@4,0.055248618784530384
CG15249,Y,GO:0031667@4,0.06382978723404255
CG32183,Y,GO:0009889@4,0.0379746835443038
CG31550,Y,GO:0031323@4,0.046875
CG12963,Y,GO:0031323@4,0.0319634703196347
CG42252,Y,GO:0009893@4,0.02158273381294964
CG17255,Y,GO:0009889@4,0.043859649122807015
CG6753,Y,GO:0048523@4,0.05952380952380952
CG7832,Y,GO:0031323@4,0.04794520547945205
CR40282,Y,GO:0048522@4,0.05333333333333334
CG13032,Y,GO:0060255@4,0.07692307692307693
CG14688,Y,GO:0048522@4,0.06451612903225806
CG45186,Y,GO:0032101@4,0.024691358024691357
CG12324,Y,GO:0031323@4,0.0449438202247191
CG10824,Y,GO:0007600@4,0.07692307692307693
CG33507,Y,GO:0007600@4,0.0967741935483871
CG15084,Y,GO:0006508@4,0.0967741935483871
CG8280,Y,GO:0048522@4,0.03937007874015748
CG8983,Y,GO:0022603@4,0.044444444444444446
CG2467,Y,GO:0031323@4,0.08771929824561403
CG1252,Y,GO:0031323@4,0.10204081632653061
CG9951,Y,GO:0016192@4,0.05714285714285714
CG42748,Y,GO:0048522@4,0.04878048780487805
CG11459,Y,GO:0007010@4,0.05555555555555555
CG3201,Y,GO:0051128@4,0.05102040816326531
CG9576,Y,GO:0060255@4,0.07575757575757576
CG8569,Y,GO:0051726@4,0.08888888888888889
CG8582,Y,GO:0036211@4,0.0425531914893617
CG30489,Y,GO:0002009@4,0.0392156862745098
CG7971,Y,GO:0031323@4,0.08928571428571429
CG18001,Y,GO:0048523@4,0.047619047619047616
CG4968,Y,GO:0032101@4,0.047619047619047616
CG9391,Y,GO:0048523@4,0.0449438202247191
CG6517,Y,GO:0006338@4,0.09
CG6192,Y,GO:0016192@4,0.10204081632653061
CG11911,Y,GO:0051171@4,0.04838709677419355
CG12156,Y,GO:0060341@4,0.04081632653061224
CG7361,Y,GO:0048523@4,0.049586776859504134
CG10343,Y,GO:0031667@4,0.05263157894736842
CG4460,Y,GO:0048523@4,0.07142857142857142
CG13138,Y,GO:0031323@4,0.07936507936507936
CG11698,Y,GO:0031323@4,0.0625
CG6412,Y,GO:0016192@4,0.03361344537815126
CG8173,Y,GO:0060255@4,0.03937007874015748
CG17999,Y,GO:0016301@4,0.05263157894736842
CG4685,Y,GO:0009889@4,0.0625
CG9273,Y,GO:0051726@4,0.047619047619047616
CG8982,Y,GO:0010646@4,0.07894736842105263
CG10604,Y,GO:0051726@4,0.04477611940298507
CG2060,Y,GO:0031323@4,0.05660377358490566
CG4407,Y,GO:0031323@4,0.06060606060606061
CG4827,Y,GO:0048523@4,0.03286384976525822
CG17292,Y,GO:0048522@4,0.05
CG16853,Y,GO:0006811@4,0.07547169811320754
CG11015,Y,GO:0007010@4,0.0547945205479452
CG9542,Y,GO:0007010@4,0.04838709677419355
CG10164,Y,GO:0007010@4,0.043478260869565216
CG12863,Y,GO:0048523@4,0.061224489795918366
CG7885,Y,GO:0048523@4,0.03968253968253968
CG12242,Y,GO:0031323@4,0.045871559633027525
CG4371,Y,GO:0031323@4,0.044444444444444446
CG4769,Y,GO:0007010@4,0.10256410256410256
CG4618,Y,GO:0010646@4,0.07142857142857142
CG6446,Y,GO:0007411@4,0.058333333333333334
CG12081,Y,GO:0060255@4,0.045871559633027525
CG34449,Y,GO:0007010@4,0.05128205128205128
CG9902,Y,GO:0007600@4,0.05555555555555555
CG4461,Y,GO:0031323@4,0.04032258064516129
CG10080,Y,GO:0031667@4,0.04395604395604396
CG11382,Y,GO:0007444@4,0.05128205128205128
CG1908,Y,GO:0060255@4,0.06349206349206349
CG10685,Y,GO:0048522@4,0.037383177570093455
CG11349,Y,GO:0009893@4,0.044444444444444446
CG13627,Y,GO:0031323@4,0.043010752688172046
CG10219,Y,GO:0048523@4,0.04807692307692308
CG16885,Y,GO:0042803@4,0.05714285714285714
CG7216,Y,GO:0042803@4,0.0625
CG17259,Y,GO:1901566@4,0.04878048780487805
CG3902,Y,GO:1901566@4,0.05128205128205128
CG15757,Y,GO:0031323@4,0.037037037037037035
CG8974,Y,GO:0051726@4,0.04918032786885246
CG42639,Y,GO:0002831@4,0.057692307692307696
CG5008,Y,GO:0002831@4,0.05454545454545454
CG16757,Y,GO:0010646@4,0.049586776859504134
CG18788,Y,GO:0090304@4,0.08571428571428572
CG32219,Y,GO:0022612@4,0.04878048780487805
CG10252,Y,GO:0007010@4,0.05084745762711865
CG11200,Y,GO:0009892@4,0.057971014492753624
CG17323,Y,GO:0031323@4,0.04477611940298507
CG3082,Y,GO:0036211@4,0.032520325203252036
CG8235,Y,GO:0051128@4,0.037383177570093455
CG14830,Y,GO:2000026@4,0.031914893617021274
CG44837,Y,GO:0031323@4,0.05084745762711865
CG9776,Y,GO:0031323@4,0.04597701149425287
CG32532,Y,GO:0048523@4,0.039603960396039604
CG14315,Y,GO:0007010@4,0.11627906976744186
CG10530,Y,GO:0060255@4,0.05357142857142857
CG16978,Y,GO:0016192@4,0.058823529411764705
CG4806,Y,GO:0009267@4,0.125
CG42390,Y,GO:0016192@4,0.034482758620689655
CG5525,Y,GO:0002009@4,0.1
CG30160,Y,GO:0007600@4,0.014084507042253521
CG10756,Y,GO:0048522@4,0.058823529411764705
CG16926,Y,GO:0006796@4,0.03896103896103896
CG6873,Y,GO:0007010@4,0.06153846153846154
CG8882,Y,GO:0009966@4,0.033707865168539325
CG42641,Y,GO:0006508@4,0.15254237288135594
CG13317,Y,GO:0040014@4,0.05357142857142857
CG32577,Y,GO:0051171@4,0.037383177570093455
CG3972,Y,GO:0031323@4,0.08
CG6425,Y,GO:0051726@4,0.19047619047619047
CG7238,Y,GO:0010646@4,0.03571428571428571
CG9619,Y,GO:0048522@4,0.04878048780487805
CG17246,Y,GO:0048523@4,0.04477611940298507
CG31648,Y,GO:0007010@4,0.03636363636363636
CG7889,Y,GO:0007010@4,0.05454545454545454
CG12182,Y,GO:0009893@4,0.04424778761061947
CG13454,Y,GO:0006338@4,0.0851063829787234
CG8863,Y,GO:0031323@4,0.06
CG5064,Y,GO:0060255@4,0.05263157894736842
CG10073,Y,GO:0031323@4,0.05714285714285714
CG11023,Y,GO:0031323@4,0.05714285714285714
CG13025,Y,GO:0043436@4,0.02857142857142857
CG32226,Y,GO:0060255@4,0.05555555555555555
CG42336,Y,GO:0009267@4,0.08163265306122448
CG15440,Y,GO:0031323@4,0.028735632183908046
CG31618,Y,GO:0031323@4,0.0759493670886076
CG42349,Y,GO:0048523@4,0.03636363636363636
CG3226,Y,GO:0031323@4,0.05357142857142857
CG9091,Y,GO:0040014@4,0.03225806451612903
CG3557,Y,GO:0048523@4,0.04395604395604396
CG44244,Y,GO:0009966@4,0.03773584905660377
CG2981,Y,GO:0007010@4,0.12
CG7987,Y,GO:0009889@4,0.029556650246305417
CG43224,Y,GO:0007015@4,0.0392156862745098
CG13272,Y,GO:0048522@4,0.05154639175257732
CG33213,Y,GO:0046331@4,0.03636363636363636
CR31185,Y,GO:0003723@4,0.10869565217391304
CG14616,Y,GO:0010646@4,0.04794520547945205
CG5355,Y,GO:0007423@4,0.0425531914893617
CG7157,Y,GO:0048522@4,0.05263157894736842
CG7354,Y,GO:0051726@4,0.14814814814814814
CG18397,Y,GO:0060255@4,0.038834951456310676
CG8710,Y,GO:0009889@4,0.0273972602739726
CG44098,Y,GO:0009966@4,0.05384615384615385
CG12797,Y,GO:0002009@4,0.041666666666666664
CG7949,Y,GO:2000026@4,0.043795620437956206
CG30287,Y,GO:0031323@4,0.04411764705882353
CG17003,Y,GO:0002009@4,0.030612244897959183
CG42679,Y,GO:0048522@4,0.0392156862745098
CG31343,Y,GO:0031323@4,0.06521739130434782
CG1830,Y,GO:0007010@4,0.057692307692307696
CG1315,Y,GO:0010646@4,0.044642857142857144
CG4083,Y,GO:0009966@4,0.029661016949152543
CG11591,Y,GO:0048522@4,0.03125
CG2061,Y,GO:0009966@4,0.031055900621118012
CG8541,Y,GO:0009892@4,0.07272727272727272
CG1620,Y,GO:0016569@4,0.028901734104046242
CG2709,Y,GO:0031323@4,0.11764705882352941
CG5380,Y,GO:0031323@4,0.056338028169014086
CG12207,Y,GO:0031323@4,0.05555555555555555
CG5645,Y,GO:0051276@4,0.2692307692307692
CG8364,Y,GO:0010941@4,0.041666666666666664
CG4065,Y,GO:0007010@4,0.061224489795918366
CG15845,Y,GO:0009889@4,0.05714285714285714
CG5972,Y,GO:0000902@4,0.05343511450381679
CG6769,Y,GO:0009966@4,0.03676470588235294
CG11294,Y,GO:0031323@4,0.0547945205479452
CG11100,Y,GO:0048522@4,0.043478260869565216
CG11699,Y,GO:0060255@4,0.08333333333333333
CG1746,Y,GO:0010646@4,0.04854368932038835
CG4813,Y,GO:0016192@4,0.03225806451612903
CG34205,Y,GO:0006811@4,0.04878048780487805
CG2540,Y,GO:0031323@4,0.0684931506849315
CG6424,Y,GO:0048522@4,0.05172413793103448
CG11635,Y,GO:0003677@4,0.0392156862745098
CG11896,Y,GO:0031323@4,0.07142857142857142
CG5538,Y,GO:0051171@4,0.06153846153846154
CG10600,Y,GO:0048232@4,0.06060606060606061
CG16998,Y,GO:0002684@4,0.03684210526315789
CG11180,Y,GO:0051128@4,0.029411764705882353
CG9747,Y,GO:0010646@4,0.047244094488188976
CG9081,Y,GO:0031323@4,0.08108108108108109
CR32125,N,GO:0050890@4,0.0
CG9149,Y,GO:0016192@4,0.075
CG5147,Y,GO:0036211@4,0.03773584905660377
CG6463,Y,GO:0048522@4,0.028037383177570093
CG12607,Y,GO:0060255@4,0.06349206349206349
CG3400,Y,GO:0006796@4,0.05357142857142857
CG8003,Y,GO:0010941@4,0.0392156862745098
CG15208,Y,GO:0031323@4,0.06521739130434782
CG17440,Y,GO:0001667@4,0.02857142857142857
CG1059,Y,GO:0031323@4,0.043478260869565216
CG9319,Y,GO:0031323@4,0.046511627906976744
CG17183,Y,GO:0031323@4,0.061855670103092786
CG3344,Y,GO:0031323@4,0.06060606060606061
CG1101,Y,GO:0051128@4,0.03125
CG13113,Y,GO:0031323@4,0.07142857142857142
CG3214,Y,GO:0051128@4,0.028037383177570093
CG3308,Y,GO:0031323@4,0.037037037037037035
CG8451,Y,GO:0007010@4,0.09302325581395349
CG15120,Y,GO:0048522@4,0.08695652173913043
CG33484,Y,GO:0007292@4,0.012048192771084338
CG2286,Y,GO:0031323@4,0.06060606060606061
CG14352,Y,GO:0031323@4,0.04411764705882353
CG3689,Y,GO:0031323@4,0.05172413793103448
CG6685,Y,GO:0051128@4,0.0364963503649635
CG3793,Y,GO:0048878@4,0.05555555555555555
CG13196,Y,GO:0048523@4,0.08333333333333333
CG5866,Y,GO:0048523@4,0.05970149253731343
CG14864,Y,GO:0016192@4,0.019230769230769232
CG16854,Y,GO:0048522@4,0.031746031746031744
CG43722,Y,GO:0009966@4,0.03571428571428571
CG1691,Y,GO:0031323@4,0.06299212598425197
CG3735,Y,GO:0051726@4,0.041666666666666664
CG7546,Y,GO:0009966@4,0.0273972602739726
CG8950,Y,GO:0048523@4,0.1
CR43569,Y,GO:0003723@4,0.75
CG14151,Y,GO:0048523@4,0.045454545454545456
CG34417,Y,GO:0031323@4,0.07692307692307693
CG45105,Y,GO:0035114@4,0.024390243902439025
CG40049,Y,GO:0051128@4,0.06206896551724138
CG31204,Y,GO:0032990@4,0.03896103896103896
CG15884,Y,GO:0016192@4,0.11538461538461539
CG11971,Y,GO:0060255@4,0.06930693069306931
CG3365,Y,GO:0051726@4,0.03571428571428571
CG2941,Y,GO:0090304@4,0.11428571428571428
CR31914,N,GO:0050890@4,0.0
CG4694,Y,GO:0060255@4,0.04950495049504951
6D10.09,Y,GO:0006259@4,0.03125
CG17952,Y,GO:0009966@4,0.047619047619047616
CG5958,Y,GO:0048522@4,0.056074766355140186
CG13148,Y,GO:0048522@4,0.042105263157894736
CG14062,Y,GO:0031323@4,0.03389830508474576
CG6996,Y,GO:0007411@4,0.04411764705882353
CG7054,Y,GO:0006974@4,0.058823529411764705
CG13164,Y,GO:0048523@4,0.04
CG34324,Y,GO:0009889@4,0.053763440860215055
CG10018,Y,GO:0048523@4,0.03278688524590164
CG9166,Y,GO:0009966@4,0.05333333333333334
CG13605,Y,GO:0060255@4,0.03546099290780142
CG18449,Y,GO:0010646@4,0.0684931506849315
CG17127,Y,GO:0051240@4,0.05263157894736842
CG10103,Y,GO:0010646@4,0.08433734939759036
CG34410,Y,GO:0031323@4,0.0379746835443038
CG17048,Y,GO:0007616@4,0.02564102564102564
CG4753,Y,GO:0031323@4,0.0410958904109589
CG10979,Y,GO:0031323@4,0.07142857142857142
CG6654,Y,GO:0031323@4,0.06060606060606061
CG7810,Y,GO:0031323@4,0.08163265306122448
CG32381,Y,GO:0009893@4,0.05555555555555555
CG4335,Y,GO:0051726@4,0.04938271604938271
CG7039,Y,GO:0006974@4,0.047619047619047616
CG1532,Y,GO:0016569@4,0.058823529411764705
CG10071,Y,GO:0048523@4,0.046153846153846156
CG7251,Y,GO:0051128@4,0.06338028169014084
CG1157,Y,GO:0009889@4,0.04395604395604396
CG11719,Y,GO:0009889@4,0.05172413793103448
CG3645,Y,GO:0031323@4,0.05357142857142857
CG13005,Y,GO:0031323@4,0.047619047619047616
CG17949,Y,GO:0060255@4,0.07317073170731707
CG16753,Y,GO:0031323@4,0.06315789473684211
CG9450,Y,GO:0031323@4,0.0603448275862069
CG11350,Y,GO:0048523@4,0.05063291139240506
CG17819,Y,GO:0031323@4,0.0392156862745098
CG5492,Y,GO:0048522@4,0.03896103896103896
CG1681,Y,GO:0031323@4,0.06779661016949153
CG6157,Y,GO:0007010@4,0.15625
CG42572,Y,GO:0048522@4,0.039473684210526314
CG31613,Y,GO:0090304@4,0.033707865168539325
CG3795,Y,GO:0006508@4,0.13333333333333333
CG8525,Y,GO:0006508@4,0.13333333333333333
CG7967,Y,GO:0031323@4,0.04477611940298507
CG6180,Y,GO:0036211@4,0.03508771929824561
CG5885,Y,GO:0031323@4,0.058823529411764705
CG9086,Y,GO:0010646@4,0.046153846153846156
CG5126,Y,GO:0009966@4,0.09375
CG7658,Y,GO:0031323@4,0.07142857142857142
CG14149,Y,GO:0016192@4,0.06779661016949153
CG7091,Y,GO:0003677@4,0.1076923076923077
CG42588,Y,GO:0048522@4,0.06060606060606061
CG10209,Y,GO:0048522@4,0.04225352112676056
CG16863,Y,GO:0090304@4,0.0273972602739726
CG15071,Y,GO:0016192@4,0.0625
CG7076,Y,GO:0031323@4,0.04081632653061224
CG10335,Y,GO:0031323@4,0.05555555555555555
CG18817,Y,GO:0060255@4,0.057692307692307696
CG9771,Y,GO:0048522@4,0.045112781954887216
CG8927,Y,GO:0036211@4,0.04411764705882353
CG7126,Y,GO:0031667@4,0.02912621359223301
CG7200,Y,GO:0009892@4,0.07042253521126761
CG5873,Y,GO:0031323@4,0.05
CG13950,Y,GO:0031323@4,0.07246376811594203
CG17294,Y,GO:0031323@4,0.07246376811594203
CG12170,Y,GO:0046331@4,0.1
CG4797,Y,GO:0046331@4,0.1
CG13001,Y,GO:0016192@4,0.0273972602739726
CG4758,Y,GO:0031323@4,0.045454545454545456
CG13287,Y,GO:0048523@4,0.056338028169014086
CG3613,Y,GO:0060255@4,0.08
CG33993,Y,GO:0009966@4,0.02926829268292683
CG7919,Y,GO:0035114@4,0.04477611940298507
CG3800,Y,GO:0031323@4,0.049019607843137254
CG31022,Y,GO:0009966@4,0.040983606557377046
CG42284,Y,GO:0006974@4,0.06796116504854369
CG13857,Y,GO:0060255@4,0.11428571428571428
CG13245,Y,GO:0031323@4,0.04285714285714286
CG1418,Y,GO:0031323@4,0.032520325203252036
CG34353,Y,GO:0031323@4,0.041666666666666664
CG3165,Y,GO:0003677@4,0.058823529411764705
CG3835,Y,GO:0051171@4,0.05
CG6283,Y,GO:0048523@4,0.07407407407407407
CG31646,Y,GO:0051128@4,0.08823529411764706
CG30430,Y,GO:0048523@4,0.05357142857142857
CG7823,Y,GO:0031323@4,0.06
CG11777,Y,GO:0016569@4,0.058823529411764705
CG6664,Y,GO:0010646@4,0.05319148936170213
CG14694,Y,GO:0031323@4,0.05714285714285714
CG31958,Y,GO:0048522@4,0.047619047619047616
CG5547,Y,GO:0048523@4,0.04081632653061224
CG13362,Y,GO:0060255@4,0.05263157894736842
CG16815,Y,GO:0031323@4,0.07352941176470588
CG4969,Y,GO:0010646@4,0.047619047619047616
CG5827,Y,GO:0048523@4,0.046153846153846156
CG10373,Y,GO:0031323@4,0.07142857142857142
CG10188,Y,GO:0048523@4,0.03225806451612903
CG9192,Y,GO:0060255@4,0.09523809523809523
CG42684,Y,GO:0032101@4,0.025
CG10425,Y,GO:0031323@4,0.057692307692307696
CG42788,Y,GO:0009966@4,0.03278688524590164
CG16721,Y,GO:0010646@4,0.04878048780487805
CG9368,Y,GO:0060255@4,0.043478260869565216
CG15126,Y,GO:0009889@4,0.053763440860215055
CG17785,Y,GO:0048523@4,0.03333333333333333
CG6340,Y,GO:0031323@4,0.05
CG5703,Y,GO:0048523@4,0.06153846153846154
CG18269,Y,GO:0060255@4,0.029411764705882353
CR31625,Y,GO:0003723@4,0.13636363636363635
CG32754,Y,GO:0009059@4,0.030303030303030304
CG18766,Y,GO:0009889@4,0.07407407407407407
CG15580,Y,GO:0048523@4,0.06557377049180328
CG31797,Y,GO:0048522@4,0.08571428571428572
CG7171,Y,GO:0031323@4,0.0625
CG5466,Y,GO:0048522@4,0.05454545454545454
CG3609,Y,GO:0051171@4,0.04878048780487805
CG17530,Y,GO:0031323@4,0.05660377358490566
CG16789,Y,GO:0051171@4,0.03571428571428571
CG12589,Y,GO:0016192@4,0.0379746835443038
CG14546,Y,GO:0060429@4,0.05172413793103448
CG15800,Y,GO:0048522@4,0.05263157894736842
CG9117,Y,GO:0048523@4,0.046875
CG2947,Y,GO:0009059@4,0.02857142857142857
CG14153,Y,GO:0031323@4,0.03636363636363636
CG17556,Y,GO:0031323@4,0.04918032786885246
CG14387,Y,GO:0051726@4,0.06666666666666667
CG18627,Y,GO:0036211@4,0.0410958904109589
CG10733,Y,GO:0032990@4,0.031578947368421054
CG31708,Y,GO:0007600@4,0.08823529411764706
CG33996,Y,GO:0007411@4,0.05128205128205128
CG11449,Y,GO:0009966@4,0.056179775280898875
CG11656,Y,GO:0048523@4,0.041666666666666664
CG6767,Y,GO:0031323@4,0.042105263157894736
CG30101,Y,GO:0009889@4,0.05737704918032787
CR42878,Y,GO:0048523@4,0.0759493670886076
CG5721,Y,GO:0031323@4,0.04807692307692308
CG16985,Y,GO:0046331@4,0.014705882352941176
CG13167,Y,GO:0048523@4,0.02912621359223301
CG14767,Y,GO:0009966@4,0.043478260869565216
CG5605,Y,GO:0010646@4,0.04861111111111111
CG13502,Y,GO:0042742@4,0.03636363636363636
CG30417,Y,GO:0048232@4,0.11904761904761904
CG3887,Y,GO:0006974@4,0.06451612903225806
CG7170,Y,GO:0007444@4,0.02040816326530612
CG9968,Y,GO:0060255@4,0.08045977011494253
CG18816,Y,GO:0007600@4,0.014084507042253521
CG17058,Y,GO:0004674@4,0.02608695652173913
CG11320,Y,GO:0007600@4,0.08695652173913043
CG9615,Y,GO:0016482@4,0.08333333333333333
CG9257,Y,GO:0031323@4,0.0625
CG12609,Y,GO:0009889@4,0.07894736842105263
CR40454,Y,GO:0040014@4,0.043478260869565216
CG6488,Y,GO:0051726@4,0.05555555555555555
CG8881,Y,GO:0051171@4,0.05309734513274336
CG9665,Y,GO:0032990@4,0.05
CG4203,Y,GO:0051276@4,0.07792207792207792
CG13083,Y,GO:0048523@4,0.04285714285714286
CG12351,Y,GO:0006508@4,0.13043478260869565
CG18273,Y,GO:0060255@4,0.06593406593406594
CG1009,Y,GO:0060541@4,0.027522935779816515
CG3625,Y,GO:0007616@4,0.03225806451612903
CG10559,Y,GO:0016192@4,0.09090909090909091
CG3279,Y,GO:0016192@4,0.0847457627118644
CG12809,Y,GO:0007411@4,0.05161290322580645
CG15293,Y,GO:0031323@4,0.056818181818181816
CG6220,Y,GO:0036211@4,0.04597701149425287
CG2982,Y,GO:0009267@4,0.10869565217391304
CG13526,Y,GO:0009966@4,0.030303030303030304
CG6287,Y,GO:0048523@4,0.03571428571428571
CG2198,Y,GO:0036211@4,0.04040404040404041
CR4575,Y,GO:0031323@4,0.07352941176470588
CG15141,Y,GO:0002009@4,0.06896551724137931
CG3339,Y,GO:0051726@4,0.060240963855421686
CG1567,Y,GO:0060429@4,0.03529411764705882
CG15863,Y,GO:0031323@4,0.04950495049504951
CG14931,Y,GO:0048523@4,0.057692307692307696
CG9062,Y,GO:0048523@4,0.047619047619047616
CG15475,Y,GO:0048522@4,0.043010752688172046
CG5701,Y,GO:0051726@4,0.17391304347826086
CG17744,Y,GO:0016192@4,0.05
CG15564,Y,GO:0048522@4,0.04878048780487805
CG8508,Y,GO:0031323@4,0.05952380952380952
CG6623,Y,GO:0071702@4,0.10256410256410256
CG10406,Y,GO:0036293@4,0.020833333333333332
CG17597,Y,GO:0051171@4,0.05128205128205128
CG34408,Y,GO:0031323@4,0.04285714285714286
CG2979,Y,GO:0031323@4,0.075
CG7813,Y,GO:0048523@4,0.04054054054054054
CG12819,Y,GO:0031323@4,0.03409090909090909
CG7786,Y,GO:0031323@4,0.07352941176470588
CG5478,Y,GO:0031323@4,0.06666666666666667
CG1440,Y,GO:0009889@4,0.08333333333333333
CG11606,Y,GO:0009267@4,0.018867924528301886
CG7845,Y,GO:0040014@4,0.1076923076923077
CR42904,Y,GO:0009892@4,0.05042016806722689
CG5288,Y,GO:0050890@4,0.03508771929824561
CG8229,Y,GO:0031323@4,0.057692307692307696
8C,Y,GO:0048522@4,0.06329113924050633
CG31855,Y,GO:0051726@4,0.05357142857142857
CG6020,Y,GO:2000026@4,0.04838709677419355
CG1999,Y,GO:0046331@4,0.03571428571428571
CG40228,Y,GO:0043412@4,0.08695652173913043
CG11259,Y,GO:0016192@4,0.04081632653061224
CG9837,Y,GO:0007010@4,0.0547945205479452
CG11381,Y,GO:0060255@4,0.07692307692307693
CG3880,Y,GO:0048523@4,0.03389830508474576
CG13549,Y,GO:0031323@4,0.03773584905660377
CG10255,Y,GO:0060255@4,0.06422018348623854
CG14127,Y,GO:0022603@4,0.037037037037037035
CG13922,Y,GO:0060255@4,0.056910569105691054
CG5242,Y,GO:0060255@4,0.056910569105691054
CG11396,Y,GO:0071702@4,0.0967741935483871
CG8344,Y,GO:0007498@4,0.09090909090909091
CG42361,Y,GO:0031323@4,0.0847457627118644
CG8187,Y,GO:0048523@4,0.0641025641025641
CG6240,Y,GO:0060255@4,0.04477611940298507
CG5565,Y,GO:0048522@4,0.07272727272727272
CG8132,Y,GO:0016301@4,0.021739130434782608
CG15601,Y,GO:0007616@4,0.02127659574468085
CG6519,Y,GO:0051726@4,0.045454545454545456
CG13157,Y,GO:0031323@4,0.05357142857142857
CG7231,Y,GO:0051128@4,0.04225352112676056
CG12734,Y,GO:0045216@4,0.03773584905660377
CG6808,Y,GO:0007600@4,0.06060606060606061
CG3683,Y,GO:0016192@4,0.06976744186046512
CG1239,Y,GO:0031323@4,0.05714285714285714
CG7544,Y,GO:0031323@4,0.05714285714285714
CG6467,Y,GO:0060255@4,0.047619047619047616
CG7239,Y,GO:0060255@4,0.06944444444444445
CG31111,Y,GO:0007423@4,0.027777777777777776
CG17801,Y,GO:0051726@4,0.07692307692307693
CG14853,Y,GO:0060255@4,0.022727272727272728
CG7945,Y,GO:0060255@4,0.08196721311475409
CG10155,Y,GO:0031323@4,0.04878048780487805
CG14545,Y,GO:0048522@4,0.05263157894736842
CG9394,Y,GO:0016192@4,0.07142857142857142
CG11205,Y,GO:0015031@4,0.034482758620689655
CG6843,Y,GO:0032990@4,0.031578947368421054
CG15106,Y,GO:0080090@4,0.03816793893129771
CG31357,Y,GO:0048522@4,0.041237113402061855
CG4778,Y,GO:0048523@4,0.03225806451612903
CG8039,Y,GO:0048523@4,0.06818181818181818
CG14815,Y,GO:0042742@4,0.011627906976744186
CG13993,Y,GO:0007010@4,0.04285714285714286
CG32428,Y,GO:0051726@4,0.04
CG2147,Y,GO:0006508@4,0.058823529411764705
CG5618,Y,GO:0036293@4,0.2608695652173913
CG13733,Y,GO:0007444@4,0.033707865168539325
CG5791,Y,GO:0007411@4,0.029850746268656716
CG12075,Y,GO:0048523@4,0.046875
CG2209,Y,GO:0046982@4,0.06666666666666667
CG1702,Y,GO:0051726@4,0.06382978723404255
CG18259,Y,GO:0051726@4,0.08571428571428572
CG14905,Y,GO:0048523@4,0.05263157894736842
CG4483,Y,GO:0031323@4,0.05714285714285714
CG9038,Y,GO:0031323@4,0.05714285714285714
CG15705,Y,GO:0031323@4,0.04395604395604396
CG10223,Y,GO:0048523@4,0.05921052631578947
CG11842,Y,GO:0048523@4,0.037037037037037035
CG12620,Y,GO:0031323@4,0.0449438202247191
CG16812,Y,GO:0031323@4,0.06741573033707865
CG1750,Y,GO:0051726@4,0.0847457627118644
CG31224,Y,GO:0051726@4,0.05194805194805195
CG10269,Y,GO:0031323@4,0.05128205128205128
CG8701,Y,GO:0048523@4,0.05555555555555555
CG10508,Y,GO:2000026@4,0.03278688524590164
CG9795,Y,GO:0051128@4,0.057971014492753624
CG18348,Y,GO:0031323@4,0.06521739130434782
CG5137,Y,GO:0016192@4,0.029411764705882353
CG2103,Y,GO:0048523@4,0.044444444444444446
CG6398,Y,GO:0016192@4,0.04838709677419355
CG13293,Y,GO:0060255@4,0.049586776859504134
CG6985,Y,GO:0048522@4,0.03418803418803419
CG13631,Y,GO:0060255@4,0.0625
CG10687,Y,GO:0002009@4,0.044444444444444446
CG13319,Y,GO:0006508@4,0.15217391304347827
CG14480,Y,GO:0006508@4,0.125
CG7071,Y,GO:0009416@4,0.0625
CG3944,Y,GO:0060255@4,0.05
CG9140,Y,GO:0060255@4,0.05042016806722689
CG12792,Y,GO:0051128@4,0.04411764705882353
CG17210,Y,GO:0051240@4,0.05263157894736842
